,Brand,Product Name,Sales Volume,Product Category,Rating,Number of Review,Price
241,Sony,Authorized Goods IER-M9 In-ear Monitor Headphones,0,Headphone,0.0,0,7280
242,SENNHEISER,CX 150BT Bluetooth Wireless Earphones[Black],0,Headphone,5.0,1,538
243,SENNHEISER,CX 150BT Bluetooth Wireless Earphones[White],0,Headphone,0.0,0,538
244,SENNHEISER,SENNHEISER - CX 350BT AptX™ Low Latency Bluetooth Earphones[White],0,Headphone,0.0,0,749
245,SENNHEISER,HD350BT Wireless Headphones Black,0,Headphone,0.0,0,899
246,SENNHEISER,HD 4.50BTNC Wireless Headphones WHITE,0,Headphone,5.0,1,1499
247,Sony,AUTHORIZED GOODS WH-CH510 Wireless Headphones Black,10,Headphone,4.3,3,460
248,Sony,AUTHORIZED GOODS Red MDR-XB80BS EXTRA BASS Sports Wireless In-ear Headphones,0,Headphone,0.0,0,880
249,Sony,AUTHORIZED GOODS MDR-XB75AP EXTRA BASS In-ear Headphones Black,0,Headphone,5.0,1,690
250,SENNHEISER,AUTHORIZED GOODS PXC 550-II Wireless,0,Headphone,0.0,0,2850
251,SENNHEISER,AUTHORIZED GOODS Amperio Silver,0,Headphone,0.0,0,1880
252,Advsound,"ADVANCED M5-TWS True Wireless Earphones, Accent Red",0,Headphone,0.0,0,798
253,Astrotec,【Authorized Product】True Wireless Ear Bud with Berylium Driver S80,0,Headphone,0.0,0,599
254,Brookstone,【Authorized Product】Wireless Cat Ear Headphone (Black) 320645,0,Headphone,0.0,0,798
255,Brookstone,【Authorized Product】Lucky Cat True Wireless Stereo Earbuds AUV001,0,Headphone,0.0,0,398
256,JBL,T700BT Wireless on-ear headphones 便攜型藍牙耳罩式耳機 (WHITE),0,Headphone,0.0,0,699
257,hopewell,"HOPEWELL DK11(WHITE) 200米無線門鈴 ( 電池式 ) 一拖二 特強接收, 52首鈴聲, 4級音量, 指示燈",0,Headphone,0.0,0,379
258,AUDIO TECHNICA,AUTHORIZED GOODS ATH-E40,0,Headphone,0.0,0,998
259,Sony,AUTHORIZED GOODS MDR-Z7M2,0,Headphone,0.0,0,4800
260,Sony,AUTHORIZED GOODS WH-CH710N Black,0,Headphone,0.0,0,1280
261,GERMAN MAESTRO,German Maestro GMP8.35 D EMMA Certified Headphones,0,Headphone,0.0,0,1698
262,Jabra,Elite 85h Wireless Noise Canceling Over Ear Headphones - Gold Beige,0,Headphone,0.0,0,1798
263,Axsom,Wireless Headphones with textile finish-black,0,Headphone,0.0,0,230
264,MARSHALL,Major III Wireless Bluetooth 40 mm dynamic Headphone White,0,Headphone,0.0,0,1099
265,JBL,T500BT In-Ear Wireless Bluetooth Headset-black (parallel import),30,Headphone,0.0,0,350
266,The ONE,Headphones - Black,0,Headphone,0.0,0,448
267,Sony,Blue - MDRex750bt In Ear Headphone Wireless,10,Headphone,5.0,1,698
268,Bose,QuietComfort 35 Series II Wireless Noise-Canceling Headphones - [Black] (Parallel imported),0,Headphone,0.0,0,1350
269,Bose,QuietComfort 35 Series II Wireless Noise-Canceling Headphones - [Silver] (Parallel imported),0,Headphone,0.0,0,1350
270,MSI,Gaming Gear Immerse GH30 V2 eSport Gaming Headset,0,Headphone,0.0,0,438
271,GOKI®,ROSA Pink Leather GTW-1 True Wireless Bluetooth 5.0 Earphone,0,Headphone,0.0,0,298
272,AWEI,T13 TWS Wireless Bluetooth5.0 Headset,0,Headphone,0.0,0,168
273,Logitech,G PRO X Gaming Headset With BLUE VO!CE (981-000820),0,Headphone,0.0,0,1079
274,Sony,Wireless Noise Cancelling Headphones WH-1000XM4 Black (Parallel Import),0,Headphone,0.0,0,2090
275,Sony,Wireless Noise Cancelling Headphones WH-1000XM4 Sliver (Parallel Import),0,Headphone,0.0,0,2090
276,Logitech,G PRO X GAMING HEADSET #981-000820,0,Headphone,0.0,0,1079
277,Polar,7.1CH RGB GAMING HEADSET (PUH-9024),0,Headphone,0.0,0,288
278,SPARROW KIDS,ACTIVE NOISE CANCELING HEADPHONE - HELLO KITTY,0,Headphone,0.0,0,399
279,SPARROW KIDS,ACTIVE NOISE CANCELING HEADPHONE - MY MELODY,0,Headphone,0.0,0,399
280,Sabbat,Sabbat Vooplay BT 半入耳式真無線藍牙降噪耳機 - 芒種Cereal,0,Headphone,0.0,0,288
281,iWALK,Amour Airbuds True Wireless HIFI Stereo BT 5.0 Earbuds,0,Headphone,0.0,0,388
282,MEC,ARTTTEAR GM600 (WHITE) in-earphone BT5.1 真無線藍牙專業電競耳機,0,Headphone,0.0,0,310
283,JBL,CLUB 950NC Wireless Over-ear Noise Cancelling Headphones,0,Headphone,0.0,0,1648
284,JBL,CLUB ONE Wireless Over-ear Noise Cancelling Headphones,0,Headphone,0.0,0,2398
285,MONSTER,MONSTER N-LITE 200 真藍牙無線耳機 - BLACK,0,Headphone,0.0,0,317
286,SPARROW KIDS,HEADPHONE WITH MIDROPHONE -CINNAMOROLL ( KC01VL-M ),0,Headphone,0.0,0,189
287,SPARROW KIDS,HEADPHONE WITH MICROPHONE-HELLO KITTY ( KC01VL-M ),0,Headphone,0.0,0,189
288,SPARROW KIDS,HEADPHONE WITH MICROPHONE-LITTLE TWIN STARS ( KC01VL-M ),0,Headphone,0.0,0,189
289,SPARROW KIDS,HEADPHONE WITH MIDROPHONE -POMPOMPURIN ( KC01VL-M ),0,Headphone,0.0,0,189
290,SPARROW KIDS,HEADPHONE WITH MICROPHONE-RUNABOUTS ( KC01VL-M ),0,Headphone,0.0,0,189
291,JBL,JBL QUANTUM 200  Black Wired over-ear gaming headset with flip-up mic  [Authorized Goods],0,Headphone,0.0,0,499
292,Living Store,P10 true wireless bluetooth headset,0,Headphone,0.0,0,130
293,mojoburst,THUNDER  | Ultralight RGB Over-Ear Wired Gaming Headsets - BLACK [Authorized Goods],0,Headphone,0.0,0,299
294,AUDIO TECHNICA,ATH-M20x Professional Studio Monitor Headphones - Authorized Product,0,Headphone,0.0,0,478
295,AUDIO TECHNICA,ATH-M30x Professional Monitor Over the Ear Headphones - Black- Authorized Product,0,Headphone,0.0,0,590
296,Defunc,True Mute ANC Active Noise Cancellation True Wireless IPX4 Bluetooth Earphone Black,0,Headphone,0.0,0,799
297,Defunc,True Mute ANC Active Noise Cancellation True Wireless IPX4 Bluetooth Earphone Green,0,Headphone,0.0,0,799
298,Defunc,True Mute ANC Active Noise Cancellation True Wireless IPX4 Bluetooth Earphone White,0,Headphone,0.0,0,799
299,Sony,Sony Wireless Headphone WH-CH510 Black (Authorized Goods),0,Headphone,0.0,0,499
300,Sony,Sony Wireless Headphone WH-CH510 White (Authorized Goods),0,Headphone,0.0,0,499
301,PIRANHA,Piranha 全支援電競耳機 PS5 PS4 XBOX Switch Mobile HX25 397175,0,Headphone,1.0,1,248
302,SOUL,S NANO ultra lightweight true wireless headset Siri & Google Black,0,Headphone,0.0,0,488
303,SOUL,S NANO ultra lightweight true wireless headset Siri & Google NAVY,0,Headphone,0.0,0,488
304,SOUL,S NANO ultra lightweight true wireless headset Siri & Google RED,0,Headphone,0.0,0,488
305,SOUL,S NANO ultra lightweight true wireless headset Siri & Google YELLOW,0,Headphone,0.0,0,488
306,SOUL,S NANO ultra lightweight true wireless headset Siri & Google GREEN,0,Headphone,0.0,0,488
307,SOUL,S NANO ultra lightweight true wireless headset Siri & Google Teal,0,Headphone,0.0,0,488
308,SOUL,S NANO ultra lightweight true wireless headset Siri & Google Black,0,Headphone,0.0,0,488
309,SOUL,S NANO ultra lightweight true wireless headset Siri & Google NAVY,0,Headphone,0.0,0,488
310,SOUL,S NANO ultra lightweight true wireless headset Siri & Google RED,0,Headphone,0.0,0,488
311,SOUL,S NANO ultra lightweight true wireless headset Siri & Google YELLOW,0,Headphone,0.0,0,488
312,SOUL,S NANO ultra lightweight true wireless headset Siri & Google GREEN,0,Headphone,0.0,0,488
313,MONSTER,Clarity 200 Airlinks 真無線入耳式耳機 白色,0,Headphone,0.0,0,546
314,JBL,Under Armour Sport Wireless Pivot In-ear earphones Black,0,Headphone,0.0,0,1199
315,JBL,T500BT In-Ear Wireless Bluetooth Headset-black (parallel import),0,Headphone,0.0,0,350
316,Jabra,Talk 55(Replace Eclipse) - Authorized Product,0,Headphone,0.0,0,779
317,LaVe Leisure,P10 true wireless bluetooth headset,0,Headphone,0.0,0,130
318,Philips,Philips TAT1205 TWS Bluetooth wireless headphone,0,Headphone,0.0,0,298
319,SOUNDPEATS,Soundpeats TrueCapsule2 TrueWireless Earphone,0,Headphone,0.0,0,428
320,SOUNDPEATS,Soundpeats TrueFree2 TrueWireless,0,Headphone,0.0,0,398
321,LaVe Leisure,Bluetooth Hanging Neck Wireless Sports Earphone-Red,0,Headphone,0.0,0,90
322,LaVe Leisure,Wireless bluetooth headset Bluetooth 5.0 wireless headset-white,0,Headphone,0.0,0,120
323,LaVe Leisure,Mini Binaural 5.0 Touch Wireless Bluetooth In-Ear Headphones,0,Headphone,0.0,0,230
324,picun,B9 Wireless Headphone,0,Headphone,0.0,0,299
325,Earin,Earin A-3 SILVER,0,Headphone,0.0,0,1498
326,Microlab,Microlab G3 Pro Gaming Headset,0,Headphone,0.0,0,398
327,AfterShokz,AfterShokz  Open Comm  ASC100 Black,0,Headphone,0.0,0,1399
328,JK Lifestyle,South Korea JK head-mounted heavy bass folding headphones (random color),0,Headphone,0.0,0,88
329,Lenovo ,Lenovo wireless bluetooth headset QT82 (Black),0,Headphone,0.0,0,178
330,EDIFIER,W800BT BLUETOOTH HEADPHONES (BK) ,0,Headphone,0.0,0,368
331,EDIFIER,W800BT BLUETOOTH HEADPHONES (WH),0,Headphone,0.0,0,368
332,Master & Dynamic,Master & Dynamic MW08 Black,0,Headphone,0.0,0,2498
333,AUDIO TECHNICA,ATH-MSR7B Headphones HIFI (parallel import),0,Headphone,0.0,0,1688
334,JVC,HA-ENR15 Gumy Sport Smartphone Headset - Pink + Green [Authorized Goods],0,Headphone,0.0,0,98
335,Bose,QuietComfort 35 Series II Wireless Noise Cancelling Headphones - Black,0,Headphone,0.0,0,1599
336,Bose,Noise Cancelling Heaphone 700 - Black,0,Headphone,0.0,0,2280
337,JK Lifestyle,The new light-emitting Korea JK- Bluetooth headset wireless headset phone card headset heavy bass,0,Headphone,0.0,0,398
338,Sony,Wireless Noise Cancelling Headphones (WH-1000XM4),0,Headphone,0.0,0,2320
339,Lenovo,Lenovo Bluetooth Subwoofer Headset HD200 Black,0,Headphone,0.0,0,331
340,CHEERO,True Wireless Earphone (BT5.0) waterproof IPX5,90,Headphone,4.0,4,328
341,Audeze,MOBIUS HEADPHONE -BLUE,0,Headphone,0.0,0,3180
342,SPARROW KIDS,SPARROW KIDS HEADPHONES WITH VOICE RECORDER-BOY'S(KRHP1VL) HK Official Supplier Warranty,20,Headphone,0.0,0,458
343,SPARROW KIDS,KID SAFE HEADPHONE-MELODY(KC03VL),0,Headphone,3.8,11,238
344,Bose,QUIET COMFORT 35 II WIRELESS HEADPHONES -MINDNIGHT BLUE(789564-0040) LIMITED EDITION,0,Headphone,0.0,0,2088
345,RHA,TURE CONNECT TURE WIRELESS EARBUDS - CLOUD WHITE ( 602033 ) 3 YEARS WARRANTY,0,Headphone,0.0,0,865
346,Creative,Sound BlasterX H3 Portable Analog Gaming Headset with Microphone Foldable 1 Year Warranty,30,Headphone,5.0,1,298
347,JBL,QUANTUM 200 Wired over-ear gaming headset with flip-up mic,10,Headphone,0.0,0,498
348,JBL,Jr. Kids Wireless On-Ear Headphones Portable Foldable JR300BT (Blue),10,Headphone,0.0,0,449
349,JBL,Jr. Kids Wireless On-Ear Headphones Portable Foldable JR300BT (Pink),0,Headphone,0.0,0,449
350,JBL,Jr. Kids Wireless On-Ear Headphones Portable Foldable JR300BT (Teal),0,Headphone,0.0,0,449
351,JBL,LIVE 500BT Wireless Over-Ear Headphones Foldable Portable Headset support Google Assistant (Red),0,Headphone,0.0,0,1199
352,JBL,LIVE 500BT Wireless Over-Ear Headphones Foldable Portable Headset support Google Assistant (Black),0,Headphone,0.0,0,1199
353,JBL,LIVE 500BT Wireless Over-Ear Headphones Foldable Portable Headset support Google Assistant (White),0,Headphone,0.0,0,1199
354,JBL,LIVE 650BTNC Wireless Over-Ear Noise-Cancelling Headphones Portable support Google Assistant (Black),0,Headphone,0.0,0,1499
355,EPOS I SENNHEISER,Adapt 560 Over-ear Wireless Bluetooth ANC Noise Cancellation Headset 2 Years Warranty,0,Headphone,0.0,0,2250
356,EPOS I SENNHEISER,Adapt 360 Over-ear Wireless Bluetooth ANC Noise Cancellation Headset 2 Years Warranty,0,Headphone,0.0,0,1850
357,JBL,QUANTUM 600 Wireless over-ear performance gaming headset w/ surround sound & game-chat balance dial,0,Headphone,0.0,0,1399
358,Bose,Bose Noise Cancelling headphone 700 Silver (NC700) Parallel Import,0,Headphone,0.0,0,2290
359,SPARROW KIDS,HEADPHONE-GUDETAMA(KC01VL) 【HK Official Supplier Warranty】,60,Headphone,3.0,2,160
360,Bose,Bose QC35II Quiet Comfort 35 Wireless Headphones (Silver) (parallel import),10,Headphone,0.0,0,1318
361,Bose,Bose QC35II Quiet Comfort 35 Wireless Headphones  (Black) (parallel import),20,Headphone,0.0,0,1318
362,Bose,Bose Noise Cancelling headphone 700 Soapstone (NC700) Parallel Import,0,Headphone,0.0,0,2090
363,Logitech,H151 STEREO HEADSET - BLACK - APAMR #981-000587,50,Headphone,1.0,1,109
364,MONSTER,MONSTER - Clarity 101 Airlinks Wireless Earbuds-BLACK,0,Headphone,0.0,0,698
365,MONSTER,MONSTER - Clarity 550 LT MEMS MIC 13mm True Wireless Earphone- BLACK,0,Headphone,5.0,1,718
366,Toei Animation,Toei Animation - Kids Safe Headphone - BLUE,0,Headphone,0.0,0,299
367,SOUNDPEATS,SOUNDPEATS - TRUESHIFT2 True Wireless TWS IPX7 Bluetooth earphone,0,Headphone,0.0,0,449
368,SOUNDPEATS,SOUNDPEATS - TURENGINE 3 SE Dual Dynamic Drivers True Wireless Earphones,0,Headphone,0.0,0,549
369,SENNHEISER,CX400BT TRUE WIRELESS IN-EAR HEADPHONE (BLACK),0,Headphone,0.0,0,1098
370,MONSTER,Clarity 50 High Definition  Wired Headphones  (BLACK),10,Headphone,0.0,0,268
371,Jabra,EVOLVE 65  Bluetooth Headset / Music Headphones,20,Headphone,4.0,2,1470
372,Bose,Noise Cancelling Headphones 700_Sliver,0,Headphone,0.0,0,2798
373,Bose,Noise Cancelling Headphones 700_White,20,Headphone,0.0,0,2798
374,Bose,QuietComfort 35 Wireless Headphones II_Silver,0,Headphone,0.0,0,2199
375,Verto,VERTO HEADHPONES  三合一 可轉換式耳機/音箱 (黑色)  3 in 1 convertible headphones / speakers (Black color),0,Headphone,0.0,0,1180
376,NICHECK,Nicehck NX7 MK3 third generation 0.78mm 2Pin advanced moving iron 7 unit 3.5mm Earphone,0,Headphone,0.0,0,999
377,GOKI®,GTW-1 Leather True Wireless Bluetooth 5.0 Earphone,0,Headphone,0.0,0,298
378,GOKI®,GTW-1 Leather True Wireless Bluetooth 5.0 Earphone,0,Headphone,0.0,0,298
379,EPOS I SENNHEISER,Adapt 560 Over-ear Wireless Bluetooth ANC Noise Cancellation,0,Headphone,0.0,0,2250
380,EPOS I SENNHEISER,Adapt 360 Over-ear Wireless Bluetooth ANC Noise Cancellation Headset,0,Headphone,0.0,0,1850
381,DESIROUS,B19 Headset Wireless Bluetooth Fasional Style(Silver Black),0,Headphone,0.0,0,288
382,Jabra,2020 NEW Evolve2 65 Link380a MS Stereo Beige,10,Headphone,0.0,0,1937
383,Sabbat,Sabbat Vooplay BT 半入耳式真無線藍牙降噪耳機 - 冰河Glacier,0,Headphone,0.0,0,288
384,GOKI®,GTW-1 Leather True Wireless Bluetooth 5.0 Earphone,0,Headphone,0.0,0,298
385,Jabra,Jabra Elite Active 75t Navy,0,Headphone,0.0,0,1429
386,Bose,SoundSport Free Wireless Headphones_Orange,0,Headphone,0.0,0,1799
387,Defunc,瑞典 DEFUNC True Plus 半入耳式真無線藍牙耳機  紅色,0,Headphone,0.0,0,489
388,BHJBL,VJ083 Wireless Bluetooth Earphone (High Sound Quality & Fashion Style),0,Headphone,4.0,1,269
389,Bose,Quietcomfort 35 ii Silver,0,Headphone,0.0,0,1310
390,AUDIO TECHNICA,ATH-M50XBT WIRELESS OVER-EAR HEADPHONES - PURPLE,0,Headphone,0.0,0,1980
391,Bose,Bose 700 無線消噪耳機 Wireless Noise Reduction Headphone White,0,Headphone,0.0,0,2688
392,ASUS,STRIX FUSION Wireless 90YH00Z4-B3UA00,0,Headphone,0.0,0,799
393,JBL,Tune 750BTNC Bluetooth Wireless Noise Canceling Headphones Red,0,Headphone,0.0,0,949
394,Jabra,Jabra Move Wireless Style Edition - Blue,10,Headphone,5.0,1,699
395,BAMiNi,"Free Bluetooth Wireless / Wired Over-ear Child Headphone w/Microphone, Noise Limiter 218519",20,Headphone,0.0,0,321
396,SPARROW KIDS,ACTIVE NOISE CANCELING HEADPHONE - BAD BADTZ-MARU,0,Headphone,0.0,0,399
397,SPARROW KIDS,ACTIVE NOISE CANCELING HEADPHONE - POCHACCO,0,Headphone,0.0,0,399
398,SPARROW KIDS,KIDS SAFE HEADPHONES - CINNAMOROLL,0,Headphone,0.0,0,135
399,SPARROW KIDS,KIDS SAFE HEADPHONES - POCHACCO (KC01VL-PC),0,Headphone,0.0,0,135
400,Turtle Beach,Recon 70 eSport Headset[Blue Camo],0,Headphone,0.0,0,288
401,Turtle Beach,Stealth 600 Gen2 Wireless Headset - PlayStation[Black],10,Headphone,0.0,0,768
402,Turtle Beach,Stealth 600 Gen2 Wireless Headset - PlayStation[White],0,Headphone,0.0,0,768
403,Defunc,Defunc True Gaming Headphone - White,0,Headphone,0.0,0,899
404,Defunc,Defunc True Gaming Headphone - Green,0,Headphone,0.0,0,899
405,MSI,WIRELESS EARBUDS CH40 Limited Edition,0,Headphone,0.0,0,399
406,SPARROW KIDS,KIDS SAFE BLINKING HEADPHONES - POMPOMPURIN,0,Headphone,5.0,1,263
407,SPARROW KIDS,KIDS SAFE BLINKING HEADPHONES - HELLO KITTY,10,Headphone,5.0,1,263
408,SPARROW KIDS,KIDS SAFE BLINKING HEADPHONES - MY MELODY,0,Headphone,0.0,0,263
409,SPARROW KIDS,KIDS SAFE BLINKING HEADPHONES - THE RUNABOUTS,0,Headphone,5.0,1,263
410,Logitech,(black)Logitech H110 Stereo Headset,0,Headphone,5.0,1,95
411,SPARROW KIDS,KIDS SAFE BLINKING HEADPHONES - LITTLE TWIN STARS,0,Headphone,1.0,1,263
412,MONSTER,ACH500 小膠囊智能無線藍牙耳機 半入耳式音樂耳機,0,Headphone,0.0,0,468
413,JBL,JR310BT (RED) Kids Wireless on-ear headphones 便攜型藍牙耳罩式耳機,0,Headphone,0.0,0,428
414,JBL,JR310BT (BLUE) Kids Wireless on-ear headphones 便攜型藍牙耳罩式耳機,0,Headphone,0.0,0,428
415,ABKO,[KOREAN] EF02 真無線立體聲耳機 [Black] 無線充電盒 True Wireless Stereo Earbuds IPX5 TWS Earphones 450mA Cradle,0,Headphone,0.0,0,368
416,Padmate,PaMu Quiet 主動降噪真無線藍牙耳機 黑色 香港代理保養,0,Headphone,0.0,0,596
417,Fantech,HG20 (PINK) CHIEF II  7.1 GAMING HEADSETS *日本櫻花限定版*,0,Headphone,0.0,0,428
418,SHURE ,AONIC 50 Wireless Sound Isolating Headphones - Dune,0,Headphone,0.0,0,1999
419,INFINITY,KM-120 (BLACK) 12000mAh 3.7V  外置充電池連 BT5.0 藍牙耳機,0,Headphone,0.0,0,368
420,INFINITY,KM-120 (RED) 12000mAh 3.7V  外置充電池連 BT5.0 藍牙耳機,0,Headphone,3.0,1,368
421,Logitech,G733 LIGHTSPEED HEADSET -LILAC 981-000893,0,Headphone,0.0,0,1079
422,JLab Audio,Epic Air Sport ANC ios/android app noise reduction true wireless bluetooth TWS Earphone,0,Headphone,0.0,0,850
423,ABKO,EC10 [KOREAN] TWS Black Active Noise Cancelling Wireless Charge Earbuds IPX5 Dual MEMS Mic,0,Headphone,0.0,0,798
424,ABKO,E10 [KOREAN] TWS 真無線耳機 2600mA Battery 6mm Dynamic Drive Earbuds IPX5 ACC / SBC Airoha AB1532,0,Headphone,0.0,0,698
425,GT Sonic,X1 智能超聲波清洗眼鏡機 (藍色) - Authorized goods,0,Headphone,0.0,0,448
426,Sony,WH1000XM4 Wireless Noise Cancelling Headphones (Silver CN) (Parallel Import),10,Headphone,5.0,1,1850
427,Nuarl,N10 Pro Active Noise Cancellation ANC True Wireless Bluetooth Earphone,0,Headphone,0.0,0,1488
428,Verbatim,Bluetooth 5.0 true wireless Earphone flat ear 66618 Black,0,Headphone,0.0,0,158
429,csb,Father's Day Gift | Wireless Amplifier | Easy Operate| Light Wt.| Fashion outlook| noice reduction,0,Headphone,0.0,0,898
430,SPARROW KIDS,KIDS SAFE HEADPHONES WITH IN-LINE MIC - LITTLE TWIN STARS,10,Headphone,5.0,2,159
431,SPARROW KIDS,KIDS SAFE HEADPHONES WITH IN-LINE MIC - Cinnamoroll,10,Headphone,5.0,1,159
432,SPARROW KIDS,KIDS SAFE HEADPHONES WITH IN-LINE MIC - POMPOMPURIN,0,Headphone,0.0,0,159
433,Omega,OMEGA T20 TWS Bluetooth 5.0 Head Phone,0,Headphone,0.0,0,258
434,SOUNDPEATS,Trueshift 2 真無線藍牙耳機,0,Headphone,0.0,0,447
435,Defunc,True Plus 半入耳式真無線藍牙耳機 粉紅色,0,Headphone,0.0,0,489
436,Defunc,瑞典 DEFUNC True Plus 半入耳式真無線藍牙耳機 綠色,0,Headphone,0.0,0,489
437,MONSTER,iSport Compete Airlinks 真無線運動藍牙耳機 白色,0,Headphone,0.0,0,948
438,Panasonic,RP-TCM115 In-ear Earphones-Black,20,Headphone,0.0,0,126
439,SENNHEISER,(WHITE)HD450BT BLUETOOTH WIRELESS HEADPHONES,0,Headphone,0.0,0,999
440,SENNHEISER,(BLACK)HD350BT BLUETOOTH WIRELESS HEADPHONES,0,Headphone,0.0,0,899
441,MONSTER,Turbine AirLinks 真無線藍牙耳機 銅色,0,Headphone,0.0,0,1298
442,JBL,JR310BT Kids WL On-Ear Headphone - Green,0,Headphone,0.0,0,449
443,Beats,Solo Pro Wireless Noise Cancelling Headphones - Black,0,Headphone,0.0,0,2199
444,JK Lifestyle,Korea JK wireless bluetooth headset sports card,0,Headphone,0.0,0,298
445,Rockspace,O2 Wireless Headphones - Black,0,Headphone,0.0,0,258
446,Rockspace,B5 Wireless Earphones - Black,0,Headphone,0.0,0,288
447,Rockspace,True Wireless Stereo Earbuds EB62,0,Headphone,0.0,0,268
448,Bose,QuietComfort 35 NOISE CANCELLING wireless headphones II Black - parallel import,0,Headphone,0.0,0,1880
449,Bose,QuietComfort 35 NOISE CANCELLING wireless headphones II Silver - parallel import,0,Headphone,0.0,0,1880
450,Philips,Philips - UpBeat Bluetooth 5.0 True Wireless Earphones SHB2505 - Black / Parallel goods,0,Headphone,0.0,0,399
451,SENNHEISER,HD 4.50 BTNC Wireless Bluetooth Headphones with NoiseGard Active Noise Cancellation - parallel impor,0,Headphone,0.0,0,999
452,Others,OneDer S3 耳機音箱二合一便攜式無線藍牙耳機,0,Headphone,0.0,0,388
453,AVerMedia,Video Conference KIT 317 (BO317) Full HD webcam and high-quality headphones,0,Headphone,0.0,0,766
454,HKID,(Black) Warm Hat - support bluebooth wireless headphone connecting smartphone talk and music,0,Headphone,0.0,0,99
455,JBL,CLUB 950NC Wireless over-ear noise cancelling headphones,0,Headphone,0.0,0,1638
456,JBL,CLUB 700BT Wireless on-ear headphones,0,Headphone,0.0,0,1098
457,1MORE,Comfobuds True Wireless Headphone 半入耳真無線藍牙耳機 黑色,0,Headphone,0.0,0,423
458,JBL,CLUBONE Noise Cancelling headphones,0,Headphone,0.0,0,2399
459,SOUL,SOUL SYNC ANC True- wireless BT Headphone (Blue),0,Headphone,0.0,0,488
460,SOUL,SOUL SYNC ANC True- wireless BT Headphone (Green),0,Headphone,1.0,1,488
461,Fender,Fender TOUR Black,0,Headphone,0.0,0,1699
462,Defunc,True Mute 主動降噪真無線藍牙耳機 黑色,0,Headphone,0.0,0,789
463,Defunc,True Mute 主動降噪真無線藍牙耳機 綠色,0,Headphone,0.0,0,789
464,MONSTER,Monster ISPORT ACHIEVE 500 AIRLINKS 真藍芽無線IPX7防水運動耳機-BLACK,0,Headphone,0.0,0,398
465,Jabra,Jabra Elite 85t Titanium Black,0,Headphone,0.0,0,1799
466,MONSTER,Monster N-Lite 110 防雨 防汗 真無線運動耳機 黑色,0,Headphone,0.0,0,485
467,SENNHEISER,(BLACK)MOMENTUM 3 WIRELESS  ACTIVE NOISE CANCELLING HEADPHONE,0,Headphone,0.0,0,2899
468,SENNHEISER,(SANDY WHITE)MOMENTUM 3 WIRELESS  ACTIVE NOISE CANCELLING HEADPHONE,0,Headphone,0.0,0,2899
469,mojoburst,MOVER | Wireless Bluetooth SPORTS IPX4 LED Headphone - BLACK [Authorized Goods],0,Headphone,0.0,0,269
